userId,movieId,rating,timestamp
31386,231,5.0,1397230151
18082,70,2.5,1102017763
61836,58047,2.5,1204089541
11305,3362,3.5,1427838745
8470,76093,5.0,1453635119
104997,81383,4.5,1467608404
71893,3298,3.5,1111474705
4799,98056,5.0,1491002658
158037,6440,4.0,1437933848
56461,111362,5.0,1481281035
24610,143410,4.5,1546204816
80498,2708,5.0,963006170
128343,1213,5.0,1375320780
117046,161,4.0,835741025
108818,2683,4.0,1440345370
33801,2710,3.0,1385771317
103042,48516,5.0,1431423367
60611,2581,3.5,1225259499
141943,2858,3.0,1327093030
92273,1407,3.0,1226696650
139587,7254,4.0,1519378597
159911,1270,4.0,1223449042
26683,1196,5.0,986098302
42855,2011,3.0,974598218
43477,30749,5.0,1448497876
41147,1036,4.5,1506455025
93775,94,4.0,860348543
45323,199910,2.5,1569971782
144577,852,4.0,858865348
10170,160,4.0,836937255
147929,1457,1.0,1035260251
135458,541,3.5,1196884613
74338,1207,4.5,1337288561
107249,6650,4.5,1077219805
141327,32,4.0,1480179132
63023,59784,3.5,1486089443
9714,162,4.0,1133240318
48161,592,0.5,1156292221
51780,3044,5.0,1057256869
5082,527,4.5,1162224143
65027,1015,3.0,846373691
132,17,4.0,1014555719
160081,858,3.5,1336736758
47698,50,4.0,1555235466
40608,1527,5.0,1140353338
34324,122920,5.0,1474584506
157086,17,3.0,945214680
118674,96179,2.5,1526739215
94517,2646,4.0,974706178
24712,597,4.0,955379719
134352,231,5.0,1492976272
114943,4011,4.0,1458754378
136184,6378,3.5,1128545426
145797,246,4.0,1087276397
77716,367,2.0,869572532
41608,3986,3.0,1550525888
21048,33162,4.0,1347365314
56595,4446,4.0,1085513024
115364,1188,1.5,1370076609
117651,62836,2.5,1225715387
117232,1367,3.5,1420203519
124894,4720,4.0,1209790308
140862,106766,4.0,1501468039
48686,186,3.0,1166740110
56285,40,3.0,852358990
23117,75985,3.5,1442501435
5454,5136,0.5,1532819627
60824,30812,4.0,1111116667
154014,1405,2.5,1097868224
49655,1625,4.0,1149073501
124944,47,4.0,836155481
35777,1295,3.0,956008704
135888,4010,3.0,1023820982
75800,307,5.0,975860774
137436,1729,5.0,1405099329
44275,588,3.0,848493454
46248,410,3.0,850573460
93855,1293,3.0,1136807341
98455,1438,4.0,1056385600
136184,3702,3.5,1096088366
152565,3253,3.5,1438275411
86108,3032,1.0,956691082
76480,45517,3.0,1568915016
138005,1097,5.0,866666300
51799,109864,3.0,1445204805
46514,1573,1.0,1176150464
110971,8968,3.5,1112379625
38920,588,4.0,840141082
29129,55721,4.0,1320787764
32845,7270,3.0,1427921860
129413,31878,3.5,1361494765
35657,2115,5.0,1071234163
22716,92259,4.0,1357236725
131781,1060,4.0,976468490
6395,2723,3.0,976770908
155939,315,3.0,1141686917
133965,1208,3.0,1193734453
156480,55288,4.0,1245927434
1609,56367,1.0,1330132188
114764,163561,3.0,1501783052
13189,100,2.0,854970165
31027,434,4.0,839829702
31089,12,1.0,867056972
85845,2572,3.0,1434646044
31071,1409,1.5,1057628169
156108,2114,3.0,956752615
48181,47518,5.0,1288192673
16856,3046,5.0,974691920
8320,541,4.0,1304519186
29809,1895,5.0,1197130813
79381,25842,2.5,1442186788
82408,1374,4.0,1078037434
133297,1986,2.0,953492651
28115,5171,3.0,1160393932
142389,1240,3.0,979424714
42496,31770,3.5,1542844993
122511,1961,4.0,1050941770
75015,6934,5.0,1498302006
16774,61348,1.5,1419990403
143320,25,2.0,850469754
114439,1356,4.0,1522324953
40563,1088,3.5,1225506014
20822,352,3.0,834452434
14491,912,4.5,1085504017
107495,296,3.0,841603764
109586,1499,1.0,1456868709
47578,105037,4.0,1552804071
158169,1378,1.5,1132518852
88662,4973,4.5,1481396116
38133,191469,0.5,1552121608
53616,61,3.0,862163330
99127,1356,3.5,1155322171
149183,85025,3.0,1415339991
75114,115569,4.5,1494669183
72315,55178,4.5,1455271825
136532,6377,4.5,1317890091
14831,588,4.0,943871884
100958,112556,4.0,1458683034
117574,83369,4.0,1489603321
115612,2672,4.0,995343407
31448,85414,1.5,1313003702
74343,44199,3.0,1260817534
88479,3897,4.0,976137060
137726,3066,4.0,1070608397
124514,59315,5.0,1436997680
55262,2804,4.0,974764621
42998,6944,3.5,1552524932
39896,306,3.0,1138737881
57326,1544,2.5,1427833030
133628,1729,5.0,1421907301
18728,2001,0.5,1089367860
93758,2137,4.0,1185255574
56330,1136,5.0,1012603905
147356,8957,5.0,1547847016
26220,4308,5.0,1003918841
70243,25,4.0,940363785
114868,2085,3.0,1277259628
45287,1028,3.0,862654073
57243,345,5.0,859486905
150488,4639,3.0,1470255690
13190,3681,5.0,1446668589
132959,150,5.0,1345912271
130779,1957,3.0,1231034747
124493,55872,4.0,1287148517
156048,53953,4.0,1184560000
9554,60,5.0,834867044
6031,1385,1.0,980117408
91491,1447,3.5,1054231307
41142,2081,5.0,974774817
52422,466,3.5,1226367985
161561,108977,5.0,1513708466
80275,64231,1.5,1237934772
74440,538,4.0,855912129
83659,4993,4.0,1453759656
148878,68237,4.0,1257553972
32785,1080,4.5,1443901006
99090,1958,3.5,1494409477
45461,8984,4.0,1464894844
152875,1265,4.0,1425559509
136910,48394,5.0,1395918021
16328,368,2.5,1509724587
143413,2706,4.0,993796994
59471,6723,3.0,1092243265
24522,3424,4.5,1112664135
55058,4226,3.0,1499538652
104484,3409,3.5,1488177579
143619,4848,5.0,1438465012
6753,1367,3.5,1063835184
152823,2321,4.0,930968149
25706,89745,2.5,1516050345
146388,4963,4.0,1526143120
91630,5794,3.0,1110306833
47103,82461,3.5,1441576062
10624,4886,3.0,1331948327
104034,1201,5.0,1466457759
42063,2533,3.0,943057783
75311,2858,4.0,1467360793
52162,80489,2.5,1499810442
151371,1193,2.5,1180085683
141340,585,3.0,835735302
16938,6874,2.0,1251129788
158109,109072,3.0,1494712667
52747,114246,1.0,1464374454
124080,2002,2.0,946429576
23542,8939,3.5,1324875410
134180,5,2.5,1442152737
5716,4878,5.0,1550197772
58535,6874,3.5,1074023398
70875,736,3.0,1225942871
153753,4239,4.0,1227122091
46157,1515,2.5,1116034461
98503,3865,3.5,1109376891
160007,2826,4.0,1446726890
50335,3157,3.0,1466562624
18630,750,5.0,1079844011
140834,1760,1.0,1013403286
116105,541,2.5,1151480585
9818,2908,4.0,1123968326
60475,63992,0.5,1530232420
82730,5218,4.0,1051980096
31502,4103,4.0,1224206959
36917,1194,3.5,1150859309
61733,1733,1.0,903142664
162152,3478,2.5,1086466006
108971,1321,3.5,1487278717
4828,1073,4.0,1041122397
19119,45720,3.5,1567455902
143029,135137,0.5,1469959319
116575,480,5.0,1190147226
160191,2571,4.5,1189394988
81566,2023,4.0,1361303716
15555,2712,2.0,935581508
67830,183421,4.0,1571684730
43147,1608,5.0,1499065791
24005,234,3.0,831982064
127615,235,3.0,942254281
40334,50641,4.0,1510716084
72221,39,5.0,898177176
71080,5445,4.5,1237152187
97007,2857,4.0,1217030783
46546,59784,4.0,1461525986
15181,173,3.0,854236749
19422,356,4.5,1219911751
123968,318,5.0,1485875026
81422,7361,5.0,1440330350
90932,231,4.0,1205108473
68849,2335,4.0,1111649489
84697,2623,2.0,994531374
94411,145,3.5,1286289198
13924,575,3.5,1130438059
113330,66785,0.5,1284635208
155872,1283,4.0,856612463
13031,2700,5.0,1442997336
139256,648,2.0,861304257
152541,58,3.0,836144096
95666,3868,3.0,1182658920
136809,778,3.0,863725111
102847,8865,3.5,1112801071
149595,5872,4.5,1068697866
116250,2762,3.5,1327533014
5053,3362,4.0,1520445241
93042,1918,4.0,945051354
152823,33646,2.0,1203605714
97833,96815,3.5,1558882269
37438,123318,1.5,1541587715
48727,48516,4.0,1487227070
71244,1,5.0,857418033
73251,54286,5.0,1545551353
61154,1779,3.0,956950048
53998,82244,3.0,1359456775
123678,110102,3.5,1562394373
124205,160080,2.5,1486242116
153086,103366,2.5,1494520961
154300,296,5.0,841706430
76405,8961,4.0,1560022829
42790,300,3.0,1541684302
97074,106115,4.0,1547076255
116320,109374,4.0,1435535359
87823,106441,4.5,1549626010
49334,133771,2.0,1564094963
123142,2384,4.0,976252676
19840,113453,4.0,1550449677
75006,329,4.0,839848143
55701,68954,5.0,1471409899
82388,63082,4.0,1438128525
30309,95,2.0,1349024521
13231,55451,4.0,1209873446
54563,4902,4.0,1319223888
91918,509,4.5,1091719417
159195,1396,3.5,1115509053
94464,3753,1.5,1118091312
81672,34162,3.0,1193234930
2012,4020,4.0,995419881
34420,2948,5.0,975451465
111183,19,4.0,1376104735
73939,2138,3.0,913901237
43181,106920,4.0,1558623404
108819,6116,5.0,1092292992
34174,8533,4.5,1420836764
16800,6586,3.5,1454977428
70279,3526,3.5,1170605966
87369,5601,5.0,1047360823
48685,2571,2.5,1475255244
14831,246,4.0,944211267
38906,71211,3.0,1443984095
105771,1941,3.0,965159121
148220,3594,3.0,963362361
149206,1210,5.0,953325725
3148,3247,4.0,1499563796
141899,141,3.0,1260678945
5283,3686,4.0,1132612101
64973,2704,3.0,1013944291
124068,58559,5.0,1446569326
48044,30707,4.5,1267653337
55138,37727,3.0,1355533024
145701,2167,4.0,1248697980
94686,4387,4.5,1440964860
8547,589,3.0,858652511
66186,2710,3.0,1001072648
154056,58293,3.5,1308521878
8599,4447,2.0,1546674519
57284,899,5.0,971968225
134109,69757,4.0,1251205917
26154,3100,4.0,954027966
114563,69122,1.0,1435807041
157762,3617,4.5,1147551828
29664,1086,4.0,1360306144
20444,105,3.0,1014117949
51604,117176,5.0,1554170611
103591,996,5.0,975919602
59814,288,2.0,1070907916
136389,2628,3.0,1139022234
80978,1391,3.0,1123418289
138532,39183,5.0,1481172464
141774,1099,3.0,851090700
47275,115569,3.5,1446910683
134671,500,3.0,994800126
43510,1206,2.5,1196232549
162165,3081,3.0,1042742778
12798,3911,2.0,1498001371
30170,509,5.0,835285891
91526,1,3.5,1214074587
114951,1393,4.0,1001048043
56314,231,3.0,1062631875
153969,78209,4.0,1452345851
131698,3623,3.0,980988039
146058,25,2.5,1462153796
137066,1082,3.0,945069906
46558,1286,2.0,946942804
154136,1610,3.0,997786170
80511,4148,1.5,1138629808
162276,163,3.0,836674043
5133,1954,3.5,1149199924
93268,329,2.0,832477214
19956,49272,4.0,1226078355
120052,7380,2.0,1250494792
10529,2177,3.5,1054317976
24801,1251,3.0,942956696
29532,48774,5.0,1183005147
135366,60069,4.0,1527392691
46066,8961,4.0,1550338990
59392,5038,4.0,1035675979
30890,350,3.0,834396421
137929,86377,4.5,1453505786
91956,122892,5.0,1434373716
6393,459,4.0,976121311
133670,3968,4.0,976154602
99270,40,3.0,856214359
95990,994,4.0,957668004
102830,2972,4.0,974735418
6697,3984,2.0,1113116369
130512,5400,2.5,1485827342
132084,3978,2.0,1397963161
122212,370,3.5,1086482140
114683,1030,4.0,858466020
126142,198,4.0,945136296
20939,2028,5.0,976214879
61699,3672,1.0,967248716
149368,144,5.0,844336219
97049,1079,5.0,874511039
50273,3006,4.5,1214089713
135379,1892,4.0,1459167996
66747,344,3.0,846330375
64740,7254,5.0,1463778273
122071,550,3.0,833428432
134913,1136,4.0,1085431441
9858,26603,3.0,1356851981
39518,2916,4.0,1364983819
66248,1625,3.5,1189086581
33300,51080,4.5,1229638654
127120,1968,5.0,1233796608
58754,3435,4.0,1042428905
75067,95,2.0,1186180158
36540,29,3.5,1378215377
17783,106365,2.5,1554354213
111526,84954,3.5,1548988339
45788,1260,4.5,1151629839
18265,109374,4.5,1438809687
60637,1711,4.0,1170480641
20210,26111,3.5,1536180006
97909,114180,3.5,1465963863
53084,260,5.0,1321210635
125655,1129,4.0,1144808647
14547,4993,2.5,1462956838
161482,1164,4.0,982274142
107655,3468,5.0,1491975160
32208,106920,4.0,1569688813
2017,110,5.0,1262441306
61190,7933,3.0,1447237092
82675,2003,2.0,1113444459
141797,105,2.0,845467502
143514,2542,4.0,1032761169
55178,2542,4.5,1095757369
62071,5378,4.0,1093852423
3403,2581,4.0,1120073771
5424,68791,4.0,1466202583
154527,457,5.0,946149709
89118,1093,4.5,1351120322
149630,58559,3.0,1454031587
78327,6773,4.5,1089205149
122971,48394,2.0,1210284899
116279,2959,4.0,1115232191
29133,480,3.0,865375321
4496,996,2.0,925773403
71403,96728,4.0,1521839260
98624,2,3.5,1488803341
108429,1198,4.0,1432593145
134697,1210,2.0,1416875305
99073,485,4.0,1391239748
13196,6367,5.0,1505830649
91520,1298,4.0,900943697
131332,112,4.5,1114007014
72536,55908,4.0,1438079729
26757,2208,5.0,961199581
28699,1888,2.5,1109367889
73639,1290,3.5,1122436193
55526,1580,4.5,1193453674
151214,1888,2.0,976146206
37559,3197,4.0,970708435
124903,589,5.0,855992654
11248,33493,5.0,1194481807
135472,2105,3.0,1034883917
65650,166777,5.0,1502988709
15043,5418,4.0,1430327355
146221,69122,3.5,1472679695
59891,8798,5.0,1272670543
132924,1608,2.5,1127885360
147490,83613,3.0,1487326357
113812,2683,4.0,1162984434
15323,4034,4.0,1155580699
109750,3006,4.0,1169295457
29591,5087,4.0,1498295367
161630,82,5.0,869408384
29631,48,1.0,1218359992
16879,91630,3.5,1488902592
26908,54286,4.5,1308031529
41449,2124,4.0,956631272
22986,6743,5.0,1136725351
29054,8910,5.0,1098916114
40636,48231,4.0,1553904105
32849,8507,5.0,1110220235
134655,2504,2.0,945258802
104857,48516,4.5,1172191891
26499,1061,3.5,1143399873
72286,1951,3.0,963546056
40804,1270,3.0,1501635416
104494,4339,3.0,1020398860
88658,1673,4.0,1070321940
128095,589,4.0,1312798220
59418,161190,4.0,1545224906
154915,367,2.0,1339935825
20682,1136,3.5,1554233489
24749,551,3.0,833705549
10139,1265,3.0,1394973530
82737,364,4.5,1455153774
102121,208,4.0,1481870418
108032,4816,3.5,1504290874
31694,1228,3.5,1367071869
105238,1673,0.5,1339698068
21421,9,2.0,1487444207
153139,1193,5.0,1021257637
39922,1203,4.0,1348560985
133318,1247,5.0,1230438516
48161,7028,3.5,1156291779
99746,78499,4.0,1422229374
61788,2137,5.0,940936866
12305,36,4.0,1154347527
45258,2819,3.0,1181992482
47473,9,2.0,1112457839
34805,891,3.0,860289919
125430,68791,2.5,1479331309
39367,4643,2.5,1228979726
84523,178061,4.0,1543168742
142341,2647,3.0,1470634448
23229,1354,4.0,886810731
102044,6870,4.0,1165466422
108995,919,5.0,1035177250
6976,293,5.0,1498483182
121268,5378,0.5,1167397306
56083,98809,2.5,1461316326
10621,6377,3.5,1060789483
37234,2791,4.5,1507451262
145687,480,3.5,1163330773
6810,2951,4.0,1289007037
157273,8529,4.0,1098296951
88547,869,4.0,944940280
50710,48516,4.0,1562272573
140601,1580,2.5,1263046587
85908,903,2.0,1215462719
5172,150,4.0,836739148
122632,5418,4.0,1488456271
60124,1617,5.0,938953954
40979,112,3.0,850394984
55600,2762,3.0,1365052025
31401,2950,3.0,942611084
118810,477,4.0,913742905
148098,162730,3.0,1494018174
17277,1278,2.0,1020055120
120639,218,3.5,1099974054
86654,1721,5.0,1136158352
110424,26070,3.5,1383586466
11110,3916,3.0,1085608729
5118,4718,1.5,1465497984
102327,2553,3.0,969850892
24636,2859,4.0,996002823
98157,62434,3.0,1565796129
117927,832,4.0,1042657920
56100,6774,5.0,1492731054
114763,344,1.0,1284674120
23886,153,3.5,1299038151
94218,177593,0.5,1523651228
99968,631,4.0,839506352
34684,539,3.5,1510597588
152114,32,4.0,1113590455
76212,2542,5.0,1114286793
84440,94959,3.0,1568900052
82283,377,3.5,1237159763
118678,153,1.5,1484250424
126882,89774,3.5,1543118161
92760,480,3.5,1519515766
18765,2858,4.5,1285017252
25008,163,3.0,943371630
152107,4246,2.5,1283887083
137828,270,3.0,947375958
139518,4720,4.0,1001198583
75376,162414,4.0,1544415121
59203,1214,4.5,1220802072
154943,5971,4.0,1243703114
2932,8784,3.5,1451894145
11986,33669,4.5,1239978034
119731,2273,3.5,1446667217
129644,7153,5.0,1499595369
106507,47644,4.0,1216507094
93186,104,4.0,1039624860
19810,33794,3.5,1524793058
93349,1556,1.0,942099992
45404,2420,4.5,1517948871
29179,924,4.5,1211467377
61730,364,4.0,1291890897
19621,688,3.0,832177916
54718,2329,3.5,1496597918
19936,2701,1.5,1447036943
104783,68157,5.0,1399243930
61450,2355,4.0,1219628160
122973,39,5.0,942426686
117436,527,5.0,846321098
100262,2112,4.0,1022973130
24801,2692,5.0,943907375
103126,47629,2.5,1390063888
20643,390,2.0,1113929936
22911,2502,4.0,949554474
90344,3196,4.0,973653179
151755,49355,4.0,1334792455
143619,86835,3.5,1438461406
7237,81932,4.0,1461039144
131310,593,5.0,843244604
22025,912,4.0,1465605339
119699,142448,3.0,1465618604
41390,4878,3.5,1135695133
117911,179819,4.5,1516580202
82088,1597,4.0,1042998795
126471,2953,0.5,1192783722
20744,52104,4.5,1554747110
78290,6826,2.5,1077031752
40126,662,4.0,836264148
63390,2948,2.0,1271046746
130696,48780,3.0,1424172430
79910,5357,4.0,1543129279
124404,2502,4.5,1360375641
81958,2648,2.0,991084193
94832,60069,4.0,1440631898
100492,587,4.0,969646001
40560,7361,3.0,1232327401
63844,3006,4.0,1457145028
134045,72104,4.0,1485118482
128262,153,1.0,1279988554
11888,7361,5.0,1472445891
12460,2105,3.0,1457516363
3557,2729,3.0,1221762178
155179,162578,5.0,1517625642
142957,31410,5.0,1498055333
103874,53121,2.0,1468918569
6362,593,5.0,972781338
64232,420,3.0,829415028
27485,3100,4.0,1233531014
41602,112552,4.0,1443336090
33685,5351,1.0,1027774729
103631,1991,3.0,975106782
98508,3088,3.0,1166723371
134063,5445,3.0,1444523918
105728,44761,4.0,1486097408
105935,1717,3.0,1441860760
38711,367,5.0,950845015
134544,80363,3.0,1536739938
124997,6942,4.0,1468352763
71264,5388,4.5,1123340832
55996,58998,2.0,1378652075
113893,2968,4.0,1281161256
137508,1270,4.0,983918454
85390,3461,4.0,953263271
53460,54001,0.5,1311580071
82803,176887,3.5,1547834252
51928,1221,4.0,1134687118
109295,2596,3.0,950958527
17008,610,4.0,944952158
136534,2000,3.5,1214605955
17887,8644,3.5,1553645822
65310,1097,3.0,856859051
85937,541,3.5,1353257202
1123,4597,3.0,995931701
115907,7346,3.5,1445030737
158960,780,2.0,1311425062
147326,33493,1.5,1278393126
108851,5388,4.0,1041202096
94533,759,5.0,940245351
157207,1136,4.0,1205125907
110576,5548,3.5,1059599492
70032,17,5.0,942137507
103775,913,5.0,982702512
1977,84392,3.0,1417545951
156108,1247,4.0,956710871
87375,8368,3.0,1154839962
36978,4138,0.5,1055865100
24018,4133,3.0,999050177
79656,3897,5.0,1034946248
72587,1580,4.0,1183858005
29794,57534,5.0,1314714631
145350,1921,4.0,1221492056
140024,1912,3.5,1199557934
156342,3125,4.0,964618127
125152,3983,3.0,1152034361
143979,107,2.0,1394683611
75082,434,4.0,975694318
86060,589,3.0,944962589
79990,5952,2.5,1492027823
53440,367,4.0,848098339
74820,1204,3.5,1446449112
19094,57528,3.5,1204140513
6276,8860,3.5,1212384840
36766,128838,5.0,1450354234
87380,56782,5.0,1349428068
142305,78174,4.0,1494321702
11674,5502,4.0,1050218990
48693,349,5.0,847166330
136826,4886,4.0,1342741071
64744,3578,4.5,1158762976
105508,105844,3.5,1388606369
145193,2700,3.5,1229466852
70787,364,2.5,1455481015
10363,43871,3.0,1150398302
54317,976,2.0,1179770541
11238,2565,4.0,1011573219
15025,2959,4.0,1225469465
2104,47610,3.0,1234861496
138733,44193,3.5,1559206034
6827,4246,4.0,1109964090
29595,1544,1.5,1181188215
44034,4980,3.0,1206396038
121904,89745,3.0,1447790817
77855,3948,3.0,1004750228
43674,307,4.0,1057932533
99501,103341,4.0,1534992170
121772,181315,4.0,1535051180
10984,115617,2.5,1516509840
54974,2644,3.0,952018928
139053,2990,2.0,943933579
18795,527,4.5,1200619639
65243,106920,2.0,1517568943
29392,7347,2.5,1507640608
50972,2696,4.0,973992842
36671,1754,2.5,1541825393
26002,1036,4.5,1220837846
66076,1080,3.5,1179142853
16034,74789,3.0,1457984368
60229,1235,5.0,1019859051
125388,6874,4.0,1481144080
32119,106489,4.5,1420242621
51279,3703,1.0,982940708
93799,707,3.0,1375573963
75341,6787,4.5,1113790730
115564,2529,2.5,1228508776
87175,4226,5.0,1551813160
58904,1544,4.0,1533666423
47728,86332,4.0,1513001840
83960,1394,5.0,1452656992
8875,3996,3.5,1194396832
16304,5669,3.0,1222457735
137991,4531,2.5,1243238837
92767,72171,1.0,1279359854
68275,70769,4.0,1570562325
145232,3246,5.0,965421253
72128,4226,4.0,1249959155
101260,68791,2.5,1409264087
9679,3916,3.5,1482793078
24499,4306,5.0,1039933744
14583,3724,2.5,1277071649
30936,173721,3.0,1557273244
91034,316,4.5,1450513665
150739,904,5.0,1219720545
154243,784,3.0,1118176298
106348,590,5.0,829166353
815,1287,5.0,1238058679
75652,69757,0.5,1510716581
42470,3471,4.0,1447792433
38925,322,4.0,834267626
11131,34150,4.0,1521911134
144693,36517,4.5,1515891374
33805,248,3.0,835609050
78298,5816,3.0,1234750426
37632,6645,5.0,1337093922
21025,3632,3.5,1105433793
106897,6081,0.5,1202082753
13345,60069,2.5,1477423996
104908,37727,3.5,1132243437
98421,4214,4.0,1010782226
27649,1873,5.0,1469990746
74078,153,3.0,1325435579
75830,1391,2.0,1183663075
49353,2116,2.5,1505708274
27929,55290,3.5,1231706215
118305,435,3.0,839005215
111658,1653,5.0,943018441
137293,2012,3.0,1460060509
44749,5040,3.0,1239625729
48832,79553,3.0,1569014490
146873,4621,1.0,1287698598
68900,32,5.0,1097700957
73422,1,3.5,1368227375
11472,2712,3.0,1018888524
17941,2115,3.5,1077054247
31780,3730,3.5,1107181949
140163,3948,3.5,1172268405
16678,2334,3.0,956453083
44349,3,2.0,901416959
109178,27660,3.0,1337191008
43201,73000,2.5,1554957215
139053,3257,1.0,955114657
24536,2324,5.0,1511644524
107200,2683,0.5,1512163996
35949,116781,3.0,1524537401
46132,7256,4.5,1218179891
16462,339,3.0,943039716
13134,7325,3.5,1136918478
92980,4018,3.0,1283891912
135937,8957,4.0,1124835168
17216,1036,4.0,1094944792
87168,2531,4.0,1151539400
132323,106782,4.0,1543726857
85243,4345,5.0,1020197702
150468,141688,3.5,1526048185
88703,1219,3.5,1320506772
93003,1196,4.0,1284282254
112617,6059,4.0,1081718573
161232,27904,3.0,1495467258
126058,3527,4.0,1161056784
107979,3996,5.0,994008104
28652,4662,2.0,1367564458
71771,66203,0.5,1498579642
41376,260,3.0,866309918
140913,6586,4.0,1115219838
12939,1682,5.0,1447094084
139410,19,2.0,1187552862
21450,7438,4.5,1299276118
107140,4744,1.0,1461963168
79045,1066,4.5,1102361407
26491,608,5.0,1446959511
50691,14,1.0,858187670
117029,44665,4.5,1299632364
69424,2424,1.5,1172184557
72000,79134,3.0,1476006332
137904,4370,4.0,1169211587
81391,249,5.0,835146955
145811,4993,4.0,1296277186
90500,2403,3.0,1243912012
149073,25,5.0,1139402700
12550,4308,4.0,1007759455
107039,35836,4.0,1535840451
37169,36,5.0,847396316
1184,648,4.0,941457238
26825,161,3.0,1218333125
58401,162606,4.0,1479379679
28125,189363,3.0,1557691424
131444,4221,4.0,997398793
73512,5816,4.0,1448826197
58800,8970,4.0,1236167618
129100,3034,4.5,1293259493
106694,1241,5.0,1071867781
151016,52722,2.0,1259206353
117434,56367,1.0,1287888969
140051,1552,3.0,1168157190
155359,5945,5.0,1080411911
23837,1468,2.0,882120192
149183,80839,3.5,1308541901
3148,122912,4.5,1526062285
43686,587,3.0,836593396
2641,172,2.0,1007319730
52112,3624,5.0,1478038771
159227,6502,4.0,1254148753
146537,4214,2.5,1058034758
60909,1393,3.0,938457957
65758,5004,3.5,1447161413
14597,1258,5.0,993940301
125035,1251,5.0,1233365977
111188,64839,4.5,1233442489
117115,6377,4.0,1308057632
81430,2922,3.0,942748955
112305,6870,4.5,1181766211
8858,2329,4.5,1240048414
133976,2174,4.0,1505779135
98071,1721,4.5,1143652721
4738,3006,5.0,951679880
13354,57274,5.0,1509767863
8506,592,1.0,846871596
64441,5060,3.0,1011582830
147232,4633,2.5,1448932473
37896,35836,4.0,1476665971
115820,34540,4.0,1271976689
113995,2871,3.5,1285005752
156274,2918,3.5,1223144694
105549,3104,4.0,975625240
146297,31685,3.5,1461793106
55141,4878,4.0,1054510182
24883,1690,4.0,949009355
126620,8636,4.0,1558791964
72853,3793,4.0,1055388212
17160,2357,4.0,1183759592
152396,1268,4.0,893654203
72181,2019,4.0,1443241511
123081,474,3.5,1172531018
108821,6993,3.5,1254605648
87527,112552,3.5,1483450306
81356,455,2.5,1086012450
68988,5971,4.0,1284920009
134718,1372,3.5,1233611774
128297,4226,5.0,994029199
112347,540,1.0,848517199
161544,96728,3.5,1499019766
6971,1080,5.0,1112098255
137244,2542,5.0,1439806615
17451,527,4.0,1478428190
135160,356,4.0,1217975724
161157,27674,2.5,1259419896
130333,200322,0.5,1565614983
60614,52952,3.5,1536700565
8154,55247,3.5,1508836932
59333,2496,3.0,1522095930
118354,67408,2.5,1437845409
53605,3285,3.5,1213205762
47504,165,4.0,842883952
43151,44555,4.0,1478733411
140430,48394,4.5,1491293953
150759,48385,3.5,1446826678
152152,4033,4.5,1107994534
19057,1214,4.0,937474131
65655,62,4.0,895674716
6876,4643,3.0,1003805708
141925,7153,4.0,1522873006
105834,1777,1.5,1142608240
44475,608,1.0,868548677
142747,3101,4.0,1083208066
145644,103449,2.5,1399808380
161687,3456,5.0,974763399
70745,344,2.5,1492351330
42853,500,4.0,1093978123
26122,2076,2.0,1001212203
151496,368,4.0,976329896
152951,1395,4.0,948137934
53123,1100,2.0,1076966815
5064,26555,2.0,1133285876
90969,2797,4.0,1024354390
122955,2125,2.0,962651361
95436,1791,4.5,1110647199
127732,345,3.0,945406114
19300,134130,4.0,1490887399
93096,63072,4.0,1260861359
143450,69757,4.0,1493597670
26748,44191,4.0,1253334687
83679,293,5.0,1453742826
46451,2987,4.0,943116428
138718,33639,3.0,1279074319
74532,4239,0.5,1113696419
158900,750,4.0,1454526315
114286,592,4.0,847560980
48598,2141,5.0,967327783
70558,1358,5.0,959885130
132559,4069,1.5,1127435375
46608,3914,4.0,1410779500
162435,733,4.0,862484594
81068,904,5.0,969997911
139647,1088,3.5,1447108532
20100,4148,4.0,1264359641
48845,2081,3.0,1424415141
113693,4022,4.0,995511897
138318,4016,2.5,1208489830
131253,55603,2.5,1429960036
50905,2997,5.0,974740292
99133,36529,4.5,1190255008
23778,1183,3.0,1078607247
7685,27156,4.5,1235612507
21184,7143,3.5,1096982531
41742,1580,2.0,1003931984
153873,356,4.0,1276755957
48440,45499,4.5,1237430559
67271,92259,3.0,1463936898
113541,923,4.0,1232245055
15556,81591,4.0,1320877192
157751,5693,3.0,1146837943
47617,6213,2.0,1215773170
8020,8361,1.5,1150569071
71549,1197,5.0,1261879943
115947,125916,0.5,1448280444
98274,1029,0.5,1106792876
108777,79134,3.5,1554498567
146819,227,3.0,830862273
7012,190,3.0,939729250
14786,8937,4.0,1516816485
160607,3251,4.0,950826433
89620,1196,0.5,1095738502
71681,3052,5.0,974401726
99576,4226,4.0,1387826005
136908,1089,5.0,944927058
97989,10,3.0,833918772
107139,733,5.0,855407931
10909,89745,3.5,1464230520
74079,2423,4.0,1284746623
20447,253,4.0,829614173
33844,51817,2.5,1436135372
32974,4994,5.0,1374904589
115613,1732,4.5,1508385334
81474,593,4.0,1262536635
97659,4649,4.5,1554422768
94180,67408,4.0,1461945968
16845,1212,4.5,1566822291
88107,69122,3.5,1285096297
155115,1777,3.0,941504352
86093,122882,3.0,1560200362
119979,2404,2.5,1087515083
131991,6281,3.5,1440804722
106043,170745,5.0,1548103343
74652,5952,3.0,1448668470
108331,4034,2.5,1480778333
